Order ID,Order Date,Customer Name,Segment,Region,Country,Category,Sub-Category,Sales,Profit,Ship Mode,Data_Quality_Notes
ORD-101898,12-02-2018 00:00,John Doe,Corporate,Africa,China,Office Supplies,Phones,530.78,1349.02,First Class,
ORD-104135,15-11-2018 00:00,Ravi Kumar,Home Office,Europe,Brazil,Furniture,Binders,4323.35,67.93,Standard Class,
ORD-102976,11-05-2020 00:00,Li Wei,Corporate,Usca,China,Furniture,Storage,2518.87,644.86,Same Day,
ORD-102267,28-06-2019 00:00,Anita Sharma,Consumer,Africa,Germany,Furniture,Phones,1368.9,1547.19,Standard Class,
ORD-103200,28-07-2020 00:00,,Home Office,Africa,USA,Furniture,Storage,3692.09,1788.48,First Class,Missing customer name
ORD-105110,07-08-2021 00:00,Anita Sharma,Corporate,Africa,Brazil,Furniture,Tables,4472.55,1306.51,First Class,
ORD-100612,09-05-2023 00:00,Maria  Gomez,Consumer,Africa,Brazil,Office Supplies,Chairs,3449.57,573.07,Same Day,
ORD-100687,24-02-2023 00:00,Anita Sharma,Home Office,Europe,Brazil,Technology,Phones,3960.7,929.96,Second Class,
ORD-103690,13-07-2021 00:00,John Doe,Home Office,Asia,India,Furniture,Binders,1416.07,1224.22,Standard Class,
ORD-100612,31-08-2020 00:00,Li Wei,Home Office,Asia,Germany,Technology,Phones,1447.43,1687.33,Standard Class,
ORD-102307,14-05-2020 00:00,Ravi Kumar,Consumer,Usca,India,Technology,Chairs,4321.3,1721.43,Standard Class,
ORD-103013,02-03-2018 00:00,Li Wei,Consumer,Latam,Brazil,Office Supplies,Phones,3076.24,1827.42,First Class,
ORD-101781,14-09-2018 00:00,,Home Office,Asia,Brazil,Furniture,Phones,1174.64,1526.78,First Class,Missing customer name
ORD-105906,31-12-2022 00:00,Anita Sharma,Corporate,Latam,China,Technology,Phones,2623.19,-133.01,Same Day,
ORD-102591,17-11-2018 00:00,,Consumer,Asia,India,Technology,Binders,3430.87,1369.1,Same Day,Missing customer name
ORD-102696,24-10-2018 00:00,Ravi Kumar,Consumer,Asia,USA,Furniture,Chairs,1096.65,1536.48,First Class,
ORD-105643,01-04-2018 00:00,,Corporate,Usca,Germany,Office Supplies,Chairs,3276.26,1694.68,Second Class,Missing customer name
ORD-103958,25-04-2019 00:00,Maria  Gomez,Consumer,Africa,USA,Office Supplies,Binders,215.51,1812.04,Standard Class,
ORD-105248,25-04-2018 00:00,Li Wei,Home Office,Usca,USA,Furniture,Phones,1521.94,772.9,Standard Class,
ORD-100574,15-03-2020 00:00,Ravi Kumar,Corporate,Asia,Germany,Technology,Phones,3371.49,1137.73,First Class,
ORD-101910,13-09-2018 00:00,Ravi Kumar,Corporate,Africa,Brazil,Office Supplies,Chairs,751,-476.12,Second Class,
ORD-105108,26-07-2019 00:00,Ravi Kumar,Consumer,Africa,China,Office Supplies,Phones,1114.88,931.96,Second Class,
ORD-103604,16-06-2023 00:00,John Doe,Consumer,Africa,Brazil,Technology,Tables,4396.07,683,Second Class,
ORD-100669,06-02-2021 00:00,Li Wei,Consumer,Latam,Brazil,Technology,Phones,3373.23,1905.77,Second Class,
ORD-104364,27-04-2021 00:00,,Consumer,Asia,India,Technology,Phones,2497.1,1754.27,Second Class,Missing customer name
ORD-101283,10-07-2018 00:00,Ravi Kumar,Corporate,Europe,USA,Technology,Storage,1058.41,1494.01,Same Day,
ORD-100923,23-01-2018 00:00,Li Wei,Corporate,Usca,USA,Furniture,Chairs,1710.34,-357.51,First Class,
ORD-101125,15-11-2018 00:00,Ravi Kumar,Corporate,Latam,USA,Technology,Chairs,2873.78,505.07,First Class,
ORD-101529,26-03-2019 00:00,Maria  Gomez,Home Office,Usca,China,Office Supplies,Tables,780.79,1240.11,First Class,
ORD-105854,20-12-2020 00:00,Maria  Gomez,Corporate,Europe,China,Technology,Tables,2411.31,-425.85,Standard Class,
ORD-101594,11-12-2022 00:00,Maria  Gomez,Consumer,Africa,China,Technology,Tables,2047.83,89.53,Second Class,
ORD-100246,24-02-2021 00:00,Anita Sharma,Corporate,Europe,Germany,Furniture,Chairs,2386.05,1718.77,Second Class,
ORD-103711,19-10-2022 00:00,Ravi Kumar,Home Office,Usca,China,Furniture,Storage,532.28,-175.55,Standard Class,
ORD-101560,31-07-2020 00:00,Anita Sharma,Consumer,Europe,India,Technology,Storage,536.95,-371.57,Second Class,
ORD-102400,18-05-2023 00:00,Li Wei,Consumer,Asia,India,Furniture,Binders,4820.73,951.46,Second Class,
ORD-102243,05-04-2023 00:00,Anita Sharma,Consumer,Europe,Brazil,Furniture,Chairs,4896.94,1866.16,Second Class,
ORD-103864,08-08-2018 00:00,Li Wei,Consumer,Asia,Brazil,Furniture,Binders,2133.69,1586.56,Second Class,
ORD-101939,07-03-2018 00:00,Li Wei,Consumer,Europe,Brazil,Furniture,Phones,3946.03,1936.93,Second Class,
ORD-105025,18-02-2019 00:00,Li Wei,Consumer,Asia,Brazil,Technology,Tables,3280.68,1383.81,Same Day,
ORD-103069,05-03-2019 00:00,,Corporate,Asia,India,Furniture,Binders,589,593.42,First Class,Missing customer name
ORD-100226,22-05-2020 00:00,Anita Sharma,Consumer,Europe,Brazil,Furniture,Binders,1486.91,1866.54,Same Day,
ORD-103547,01-11-2019 00:00,,Consumer,Latam,India,Office Supplies,Chairs,1571.69,566.58,Second Class,Missing customer name
ORD-100264,17-03-2023 00:00,Ravi Kumar,Corporate,Africa,China,Technology,Tables,2980.89,375.24,First Class,
ORD-101395,30-03-2022 00:00,Anita Sharma,Corporate,Africa,China,Furniture,Tables,2901.98,620.49,First Class,
ORD-103557,06-12-2018 00:00,Ravi Kumar,Corporate,Africa,Germany,Office Supplies,Storage,4617.93,1534.93,First Class,
ORD-105553,07-02-2023 00:00,Ravi Kumar,Consumer,Asia,Brazil,Furniture,Binders,3951.23,1794.23,First Class,
ORD-100645,02-11-2021 00:00,Li Wei,Consumer,Africa,China,Technology,Storage,4284.95,394.21,Standard Class,
ORD-105514,01-06-2022 00:00,Anita Sharma,Corporate,Asia,China,Office Supplies,Binders,4456.69,655.62,First Class,
ORD-105569,14-12-2021 00:00,Ravi Kumar,Home Office,Latam,USA,Office Supplies,Chairs,4007.38,1745.82,Standard Class,
ORD-102990,08-09-2021 00:00,Maria  Gomez,Consumer,Europe,USA,Technology,Chairs,1667.74,-382.39,Standard Class,
ORD-105483,04-12-2022 00:00,Ravi Kumar,Consumer,Europe,India,Office Supplies,Phones,1078.99,1459.67,First Class,
ORD-101899,28-04-2020 00:00,Maria  Gomez,Home Office,Asia,Germany,Office Supplies,Binders,2860.98,635.54,Second Class,
ORD-102504,18-10-2019 00:00,Anita Sharma,Corporate,Asia,USA,Furniture,Binders,3449.39,441.3,Second Class,
ORD-102772,17-10-2022 00:00,,Home Office,Latam,Germany,Office Supplies,Tables,1935.91,617.3,First Class,Missing customer name
ORD-105345,09-01-2019 00:00,Anita Sharma,Corporate,Africa,China,Technology,Tables,4242.45,546.73,First Class,
ORD-105077,14-07-2019 00:00,,Consumer,Latam,India,Furniture,Storage,4803.03,1391.55,Standard Class,Missing customer name
ORD-101154,24-06-2019 00:00,,Consumer,Europe,Germany,Office Supplies,Phones,2849.13,1819.87,Same Day,Missing customer name
ORD-100587,25-12-2019 00:00,Anita Sharma,Corporate,Europe,USA,Furniture,Chairs,2285.68,728.64,Standard Class,
ORD-104571,15-04-2020 00:00,Ravi Kumar,Home Office,Africa,China,Technology,Binders,4215.22,1581.83,Second Class,
ORD-101821,19-12-2021 00:00,John Doe,Consumer,Europe,Brazil,Office Supplies,Storage,126.23,1329.86,Same Day,
ORD-100985,24-08-2021 00:00,Ravi Kumar,Consumer,Asia,China,Technology,Phones,649.42,326.7,Same Day,
ORD-104079,05-07-2020 00:00,Ravi Kumar,Consumer,Europe,USA,Technology,Tables,4229.06,968.28,Same Day,
ORD-103348,05-08-2021 00:00,Li Wei,Corporate,Usca,USA,Office Supplies,Phones,3661.48,1167.04,Standard Class,
ORD-103831,24-07-2019 00:00,Li Wei,Corporate,Africa,Brazil,Office Supplies,Storage,2083.6,-441.25,Standard Class,
ORD-101241,20-04-2018 00:00,Ravi Kumar,Consumer,Africa,China,Furniture,Chairs,4444.82,489.89,First Class,
ORD-100189,05-05-2019 00:00,Maria  Gomez,Corporate,Africa,Germany,Technology,Tables,1760.53,1981.6,Standard Class,
ORD-105536,20-03-2023 00:00,,Corporate,Usca,Germany,Office Supplies,Tables,3171.06,1093.14,Standard Class,Missing customer name
ORD-100980,03-11-2021 00:00,Li Wei,Corporate,Latam,China,Technology,Chairs,3173.5,335.61,Same Day,
ORD-101698,21-01-2023 00:00,Ravi Kumar,Consumer,Asia,Germany,Office Supplies,Tables,925.74,125.06,Same Day,
ORD-101715,04-03-2019 00:00,John Doe,Consumer,Africa,China,Technology,Storage,1427.83,23.7,Standard Class,
ORD-102593,05-07-2022 00:00,Maria  Gomez,Corporate,Europe,China,Furniture,Tables,4580.45,504.1,Second Class,
ORD-104136,24-04-2022 00:00,Anita Sharma,Corporate,Asia,USA,Technology,Binders,921.16,-16.84,Same Day,
ORD-105038,13-01-2023 00:00,Ravi Kumar,Corporate,Europe,India,Office Supplies,Phones,872.01,-162.03,First Class,
ORD-104433,06-09-2018 00:00,Ravi Kumar,Home Office,Asia,USA,Furniture,Storage,2400.68,410.16,Second Class,
ORD-105433,05-02-2018 00:00,,Corporate,Asia,Germany,Furniture,Chairs,465.53,1017.5,Same Day,Missing customer name
ORD-101098,20-07-2019 00:00,Maria  Gomez,Corporate,Europe,India,Office Supplies,Storage,4473.66,-134,First Class,
ORD-102326,25-04-2022 00:00,Li Wei,Home Office,Europe,China,Furniture,Binders,505.24,-389.14,Same Day,
ORD-103247,19-06-2023 00:00,Li Wei,Home Office,Asia,Germany,Technology,Tables,3084.7,-413.42,First Class,
ORD-100895,03-03-2018 00:00,Li Wei,Consumer,Africa,Brazil,Technology,Tables,1702.21,168.46,Same Day,
ORD-101674,11-11-2021 00:00,Anita Sharma,Corporate,Europe,Germany,Office Supplies,Storage,4022.34,-24.67,Same Day,
ORD-102909,01-02-2020 00:00,Maria  Gomez,Corporate,Usca,India,Technology,Tables,2951.1,848.14,Standard Class,
ORD-100930,23-03-2019 00:00,Maria  Gomez,Home Office,Usca,India,Office Supplies,Tables,1944.59,639.3,Second Class,
ORD-104384,28-06-2018 00:00,Li Wei,Consumer,Asia,China,Furniture,Binders,4919.45,311.92,Second Class,
ORD-100723,21-01-2020 00:00,Li Wei,Consumer,Latam,Brazil,Technology,Chairs,335.82,1583.86,Standard Class,
ORD-102940,29-08-2018 00:00,,Consumer,Asia,China,Office Supplies,Phones,2891.04,762.37,Same Day,Missing customer name
ORD-101089,11-06-2018 00:00,John Doe,Consumer,Asia,Brazil,Technology,Storage,4947.89,-271.18,Second Class,
ORD-104578,06-05-2019 00:00,John Doe,Consumer,Africa,Brazil,Furniture,Chairs,3456.31,239.41,First Class,
ORD-100935,22-04-2022 00:00,Ravi Kumar,Consumer,Africa,China,Furniture,Phones,3700.15,1933.35,First Class,
ORD-102295,26-06-2018 00:00,Ravi Kumar,Corporate,Latam,Germany,Technology,Chairs,165.3,1942.44,Same Day,
ORD-100155,23-08-2021 00:00,Maria  Gomez,Consumer,Latam,USA,Furniture,Storage,111.71,136.68,Same Day,
ORD-101070,21-11-2019 00:00,Maria  Gomez,Home Office,Latam,Brazil,Office Supplies,Binders,185.37,-81.91,First Class,
ORD-101958,06-11-2020 00:00,Anita Sharma,Consumer,Latam,India,Technology,Binders,4958.66,739.22,Same Day,
ORD-102501,21-02-2019 00:00,Anita Sharma,Corporate,Latam,China,Technology,Binders,4897.7,703.66,Standard Class,
ORD-105779,20-01-2019 00:00,John Doe,Consumer,Asia,Germany,Furniture,Chairs,1675.87,525.34,Second Class,
ORD-104219,17-12-2021 00:00,Ravi Kumar,Corporate,Asia,Brazil,Office Supplies,Storage,1458.45,823.39,First Class,
ORD-105063,08-07-2021 00:00,John Doe,Consumer,Usca,Germany,Technology,Tables,734.06,80.49,Standard Class,
ORD-103830,13-05-2021 00:00,John Doe,Consumer,Usca,China,Technology,Tables,1649.06,-212.68,First Class,
ORD-100854,07-10-2018 00:00,Ravi Kumar,Corporate,Europe,India,Furniture,Binders,1853.9,926.15,First Class,
ORD-100639,20-05-2023 00:00,Anita Sharma,Corporate,Asia,Brazil,Furniture,Chairs,3742.67,1831.49,Same Day,
ORD-102238,23-08-2021 00:00,,Corporate,Latam,Brazil,Office Supplies,Tables,4332.14,-155.63,Second Class,Missing customer name
ORD-101602,07-02-2022 00:00,,Corporate,Europe,Germany,Office Supplies,Chairs,3734.94,1262.04,Standard Class,Missing customer name
ORD-100441,27-10-2020 00:00,,Consumer,Africa,China,Furniture,Storage,3234.14,594.74,First Class,Missing customer name
ORD-105934,05-06-2022 00:00,Ravi Kumar,Consumer,Asia,USA,Office Supplies,Binders,3830.67,234.94,First Class,
ORD-105925,01-08-2018 00:00,Li Wei,Consumer,Usca,Brazil,Furniture,Phones,3693.79,1632.77,Same Day,
ORD-104628,15-08-2022 00:00,Li Wei,Consumer,Asia,India,Technology,Binders,2381.37,641.23,Standard Class,
ORD-101336,13-08-2018 00:00,Li Wei,Home Office,Asia,Brazil,Furniture,Phones,1682.58,958.28,Same Day,
ORD-103700,28-11-2021 00:00,Maria  Gomez,Consumer,Asia,Brazil,Furniture,Tables,1417.49,607.64,Same Day,
ORD-100948,21-08-2018 00:00,Anita Sharma,Consumer,Asia,USA,Furniture,Phones,3398.38,-296.88,Standard Class,
ORD-103373,27-09-2019 00:00,Anita Sharma,Home Office,Africa,USA,Technology,Chairs,4796.72,987.26,Second Class,
ORD-100459,22-02-2018 00:00,Maria  Gomez,Consumer,Usca,China,Office Supplies,Phones,2907.37,547.1,Same Day,
ORD-104646,05-08-2020 00:00,John Doe,Corporate,Asia,Brazil,Office Supplies,Tables,4563.07,-283.11,First Class,
ORD-100392,13-12-2020 00:00,,Corporate,Africa,Brazil,Office Supplies,Tables,76.08,989.53,Second Class,Missing customer name
ORD-103938,03-03-2019 00:00,Li Wei,Consumer,Europe,Germany,Furniture,Binders,3973.38,-475.32,First Class,
ORD-101787,19-09-2021 00:00,,Consumer,Asia,Germany,Furniture,Tables,4268.75,21.3,Second Class,Missing customer name
ORD-104940,10-03-2022 00:00,Li Wei,Corporate,Africa,India,Office Supplies,Chairs,3156.81,1452.67,First Class,
ORD-102257,20-12-2020 00:00,,Consumer,Latam,India,Technology,Phones,4670.63,-405.18,Same Day,Missing customer name
ORD-101138,05-04-2023 00:00,John Doe,Corporate,Europe,Germany,Technology,Storage,2951.62,1116.71,Same Day,
ORD-103808,14-07-2020 00:00,,Consumer,Usca,India,Technology,Tables,1206.48,1874.27,Same Day,Missing customer name
ORD-104741,02-03-2020 00:00,,Consumer,Asia,Brazil,Technology,Phones,1082.51,-72.02,Standard Class,Missing customer name
ORD-102454,01-05-2019 00:00,Ravi Kumar,Home Office,Asia,USA,Furniture,Binders,2781.4,542.78,Same Day,
ORD-101466,13-05-2018 00:00,,Consumer,Africa,Brazil,Office Supplies,Storage,4532.89,938.74,Second Class,Missing customer name
ORD-103674,04-02-2019 00:00,Ravi Kumar,Corporate,Usca,Germany,Technology,Binders,366.48,626.04,Same Day,
ORD-101377,21-05-2018 00:00,Anita Sharma,Home Office,Latam,China,Furniture,Chairs,3023.93,1050.94,Standard Class,
ORD-102597,17-01-2022 00:00,Maria  Gomez,Corporate,Europe,China,Furniture,Binders,3850.17,510.24,First Class,
ORD-100141,26-10-2020 00:00,,Home Office,Usca,Germany,Furniture,Phones,581.43,-128.74,Standard Class,Missing customer name
ORD-102659,28-04-2023 00:00,Anita Sharma,Corporate,Asia,Brazil,Office Supplies,Storage,588.26,-277.39,Second Class,
ORD-104596,10-12-2021 00:00,Ravi Kumar,Home Office,Africa,India,Furniture,Binders,1833.81,1361.11,Second Class,
ORD-100839,01-11-2020 00:00,,Corporate,Latam,India,Office Supplies,Binders,1373.04,96.56,Standard Class,Missing customer name
ORD-103618,12-05-2021 00:00,,Consumer,Africa,China,Office Supplies,Chairs,995.58,1618.63,First Class,Missing customer name
ORD-105778,19-08-2019 00:00,John Doe,Consumer,Europe,Germany,Office Supplies,Phones,997.48,1357.57,Same Day,
ORD-105661,21-01-2021 00:00,Anita Sharma,Corporate,Usca,Germany,Office Supplies,Binders,657.69,-376.37,Second Class,
ORD-103917,15-04-2023 00:00,Li Wei,Consumer,Africa,USA,Furniture,Phones,3056.22,3.03,Same Day,
ORD-105626,09-12-2020 00:00,Li Wei,Consumer,Africa,China,Furniture,Tables,3442.19,229.98,First Class,
ORD-100595,21-12-2019 00:00,John Doe,Consumer,Asia,Germany,Furniture,Chairs,3516.17,986.21,Second Class,
ORD-101904,20-03-2020 00:00,Ravi Kumar,Corporate,Africa,USA,Technology,Chairs,2664.11,1524.57,First Class,
ORD-100280,17-05-2021 00:00,Li Wei,Corporate,Latam,India,Technology,Chairs,4764.77,-349.17,First Class,
ORD-100423,27-04-2022 00:00,Li Wei,Corporate,Usca,China,Office Supplies,Phones,4403.26,124.02,Standard Class,
ORD-104365,09-12-2021 00:00,Maria  Gomez,Corporate,Europe,China,Office Supplies,Binders,4788.37,440.52,First Class,
ORD-104249,16-05-2021 00:00,Anita Sharma,Corporate,Africa,Germany,Office Supplies,Binders,1947.03,-41.56,Second Class,
ORD-101750,29-05-2021 00:00,Ravi Kumar,Corporate,Latam,Germany,Office Supplies,Phones,4389.53,863.23,Standard Class,
ORD-104757,14-01-2023 00:00,,Corporate,Europe,Brazil,Office Supplies,Phones,3815.56,695.01,Second Class,Missing customer name
ORD-101967,09-01-2023 00:00,Anita Sharma,Consumer,Latam,India,Technology,Tables,1703.16,291.24,Standard Class,
ORD-104088,13-05-2023 00:00,Ravi Kumar,Corporate,Africa,India,Office Supplies,Storage,537.43,792.22,Standard Class,
ORD-104178,29-11-2018 00:00,Li Wei,Corporate,Africa,USA,Furniture,Storage,3414.69,389.55,First Class,
ORD-102946,18-07-2020 00:00,Maria  Gomez,Corporate,Usca,USA,Office Supplies,Chairs,686.58,357.99,First Class,
ORD-101449,29-10-2018 00:00,Anita Sharma,Home Office,Asia,Brazil,Furniture,Binders,1472.41,163.49,Same Day,
ORD-105394,16-09-2022 00:00,Li Wei,Consumer,Latam,India,Furniture,Chairs,2504.32,851.09,Second Class,
ORD-102331,24-10-2020 00:00,Ravi Kumar,Corporate,Asia,USA,Furniture,Binders,3401.01,610.29,Second Class,
ORD-105075,23-06-2023 00:00,Anita Sharma,Consumer,Asia,India,Furniture,Binders,4631.51,-9.19,Same Day,
ORD-102220,10-09-2020 00:00,,Consumer,Europe,India,Office Supplies,Tables,2968.23,-467.58,First Class,Missing customer name
ORD-103789,20-04-2020 00:00,Anita Sharma,Home Office,Europe,USA,Office Supplies,Phones,3358.71,-122.68,Second Class,
ORD-102810,15-12-2022 00:00,Li Wei,Corporate,Latam,Germany,Office Supplies,Phones,1553.52,-392.91,Second Class,
ORD-105755,03-03-2019 00:00,Anita Sharma,Consumer,Asia,Germany,Office Supplies,Phones,3438.03,579,First Class,
ORD-105494,12-05-2023 00:00,,Consumer,Usca,USA,Office Supplies,Storage,2191.76,62.74,Standard Class,Missing customer name
ORD-104728,07-06-2023 00:00,Maria  Gomez,Home Office,Asia,Brazil,Technology,Phones,4285.37,551.14,First Class,
ORD-101531,25-12-2018 00:00,Maria  Gomez,Consumer,Europe,China,Furniture,Storage,1965.29,323.62,Same Day,
ORD-104882,11-01-2023 00:00,Li Wei,Home Office,Asia,India,Furniture,Chairs,2344.02,845.04,Second Class,
ORD-102990,29-02-2020 00:00,Ravi Kumar,Consumer,Africa,China,Technology,Storage,2165.78,1309.67,Standard Class,
ORD-104493,17-07-2020 00:00,Li Wei,Consumer,Africa,USA,Technology,Binders,4056.56,698.28,Same Day,
ORD-101143,25-09-2018 00:00,Maria  Gomez,Consumer,Usca,India,Office Supplies,Tables,4768.73,-345.08,First Class,
ORD-100933,29-05-2023 00:00,John Doe,Consumer,Latam,China,Office Supplies,Tables,1639.75,-456.22,Standard Class,
ORD-101460,14-01-2021 00:00,John Doe,Home Office,Asia,Germany,Furniture,Binders,2377.76,33.08,Second Class,
ORD-105948,01-07-2021 00:00,Anita Sharma,Corporate,Africa,Brazil,Office Supplies,Chairs,3531.1,562.42,Standard Class,
ORD-102723,08-09-2020 00:00,,Consumer,Latam,China,Furniture,Tables,4477.43,-387.74,Second Class,Missing customer name
ORD-102512,14-11-2021 00:00,Anita Sharma,Consumer,Africa,Brazil,Office Supplies,Binders,2471.03,319.33,First Class,
ORD-100285,28-10-2021 00:00,John Doe,Corporate,Latam,Germany,Office Supplies,Tables,548.92,1717.56,Standard Class,
ORD-100264,19-07-2019 00:00,Maria  Gomez,Consumer,Latam,China,Furniture,Storage,1846.51,-274.95,Standard Class,
ORD-102367,28-02-2022 00:00,Anita Sharma,Corporate,Africa,USA,Technology,Tables,2754.06,1871.29,Standard Class,
ORD-103447,21-09-2018 00:00,Li Wei,Corporate,Europe,India,Technology,Storage,2090.54,1641.68,Second Class,
ORD-105773,30-06-2020 00:00,,Consumer,Latam,Germany,Office Supplies,Storage,936.85,1579.45,First Class,Missing customer name
ORD-105322,26-04-2019 00:00,Li Wei,Consumer,Asia,Brazil,Technology,Tables,189.76,1659.15,First Class,
ORD-104916,24-03-2018 00:00,,Corporate,Africa,Brazil,Office Supplies,Tables,3438.61,-299.87,Second Class,Missing customer name
ORD-101762,14-08-2019 00:00,Maria  Gomez,Corporate,Europe,Germany,Technology,Storage,4963.72,-122.08,Standard Class,
ORD-103048,08-05-2020 00:00,Anita Sharma,Corporate,Africa,USA,Technology,Tables,4596.44,-164.07,Second Class,
ORD-102381,06-01-2018 00:00,,Home Office,Usca,USA,Furniture,Chairs,3417.94,-221.9,Second Class,Missing customer name
ORD-102269,06-01-2023 00:00,Li Wei,Corporate,Asia,Brazil,Technology,Phones,4208.44,319.28,Same Day,
ORD-100040,19-10-2018 00:00,Anita Sharma,Corporate,Usca,Germany,Office Supplies,Phones,1282.36,1575.54,First Class,
ORD-105827,12-09-2022 00:00,Anita Sharma,Consumer,Latam,Germany,Furniture,Binders,3114.06,129.91,Second Class,
ORD-100067,25-09-2022 00:00,Li Wei,Consumer,Latam,India,Technology,Phones,307.72,110.55,Standard Class,
ORD-100987,18-05-2020 00:00,John Doe,Consumer,Usca,Brazil,Furniture,Chairs,3537.38,1189.72,Second Class,
ORD-105895,23-03-2020 00:00,,Consumer,Usca,USA,Technology,Phones,4849.51,-257.69,Second Class,Missing customer name
ORD-105717,25-12-2019 00:00,Li Wei,Consumer,Latam,China,Office Supplies,Phones,4304.68,400.7,Second Class,
ORD-104008,06-10-2019 00:00,Maria  Gomez,Corporate,Europe,USA,Office Supplies,Chairs,2674.53,238.57,Standard Class,
ORD-105751,02-11-2019 00:00,Ravi Kumar,Consumer,Asia,USA,Furniture,Storage,3944.76,1618.25,Same Day,
ORD-103198,16-09-2021 00:00,Li Wei,Corporate,Africa,China,Technology,Phones,4719.77,786.25,Second Class,
ORD-105374,24-06-2023 00:00,Anita Sharma,Home Office,Usca,Brazil,Technology,Binders,1084.01,1116.18,First Class,
ORD-104790,25-05-2021 00:00,Anita Sharma,Consumer,Asia,India,Furniture,Phones,3967.33,-177.41,Second Class,
ORD-102524,02-06-2018 00:00,Li Wei,Consumer,Africa,USA,Furniture,Phones,1352.89,1822.3,Same Day,
ORD-101085,18-03-2023 00:00,Ravi Kumar,Corporate,Africa,USA,Office Supplies,Chairs,4385.35,306.13,Second Class,
ORD-102479,27-07-2022 00:00,Li Wei,Home Office,Usca,Brazil,Furniture,Chairs,496.28,1267.1,First Class,
ORD-101693,07-04-2021 00:00,Ravi Kumar,Corporate,Europe,Brazil,Technology,Binders,895.2,1886.57,Same Day,
ORD-102315,29-08-2018 00:00,Ravi Kumar,Home Office,Europe,Germany,Furniture,Tables,3604.48,771.62,First Class,
ORD-105154,26-03-2020 00:00,Maria  Gomez,Consumer,Asia,Brazil,Office Supplies,Chairs,878.01,768.84,First Class,
ORD-100778,28-11-2022 00:00,,Corporate,Asia,Brazil,Furniture,Tables,794.48,-206.88,First Class,Missing customer name
ORD-104589,21-04-2023 00:00,Anita Sharma,Home Office,Latam,USA,Technology,Binders,2779.56,475.69,Same Day,
ORD-101585,17-04-2022 00:00,Anita Sharma,Consumer,Europe,India,Furniture,Phones,4175.76,1631.16,Same Day,
ORD-101492,29-08-2018 00:00,Ravi Kumar,Corporate,Asia,USA,Furniture,Phones,1345.99,-162.23,First Class,
ORD-105886,06-12-2020 00:00,Anita Sharma,Corporate,Latam,Brazil,Furniture,Tables,4206.49,1793.76,First Class,
ORD-100660,09-06-2023 00:00,John Doe,Consumer,Africa,Germany,Office Supplies,Binders,4040.73,1168.27,Standard Class,
ORD-101348,10-01-2019 00:00,Ravi Kumar,Corporate,Asia,India,Office Supplies,Binders,2897.63,552.4,Same Day,
ORD-105423,19-05-2022 00:00,Anita Sharma,Consumer,Latam,Germany,Office Supplies,Chairs,3234.58,866.25,Second Class,
ORD-101299,15-08-2018 00:00,John Doe,Consumer,Europe,China,Office Supplies,Tables,207,-123.76,Same Day,
ORD-103940,27-07-2020 00:00,Maria  Gomez,Consumer,Africa,Germany,Technology,Chairs,1838.84,43.71,Standard Class,
ORD-101986,23-12-2021 00:00,Anita Sharma,Corporate,Asia,Germany,Technology,Tables,1320.66,216.02,Standard Class,
ORD-102044,08-04-2023 00:00,John Doe,Corporate,Europe,Brazil,Office Supplies,Chairs,754.27,462.12,First Class,
ORD-103516,16-02-2022 00:00,Li Wei,Consumer,Africa,Brazil,Office Supplies,Chairs,1951.35,1788.8,Same Day,
ORD-105443,26-02-2023 00:00,,Corporate,Usca,Brazil,Office Supplies,Binders,1777.75,418.92,Second Class,Missing customer name
ORD-101058,22-07-2022 00:00,Li Wei,Corporate,Europe,Brazil,Furniture,Binders,3645.81,809.59,Same Day,
ORD-100976,16-09-2019 00:00,John Doe,Consumer,Usca,Brazil,Technology,Phones,2992.49,-94.93,Standard Class,
ORD-104577,10-12-2018 00:00,Ravi Kumar,Corporate,Asia,Germany,Furniture,Phones,4565.93,1339.93,Second Class,
ORD-100727,01-10-2021 00:00,Ravi Kumar,Corporate,Latam,China,Office Supplies,Binders,731.31,900.7,Second Class,
ORD-102527,30-11-2020 00:00,Anita Sharma,Home Office,Asia,Brazil,Technology,Binders,303.44,599.77,First Class,
ORD-103136,11-04-2020 00:00,Li Wei,Corporate,Europe,China,Office Supplies,Chairs,2675.37,1867.97,Same Day,
ORD-105127,21-11-2021 00:00,Ravi Kumar,Corporate,Usca,China,Furniture,Phones,10.13,1726.63,Same Day,
ORD-100342,10-08-2020 00:00,Ravi Kumar,Consumer,Usca,USA,Technology,Binders,3939.66,1148.78,Same Day,
ORD-101447,16-11-2020 00:00,Li Wei,Home Office,Africa,USA,Furniture,Tables,2532.33,1804.53,Second Class,
ORD-102379,31-10-2018 00:00,Maria  Gomez,Consumer,Asia,India,Technology,Tables,2442.89,911.95,Standard Class,
ORD-103659,24-06-2019 00:00,Ravi Kumar,Consumer,Asia,USA,Office Supplies,Phones,1815.67,1567.34,Standard Class,
ORD-100526,09-11-2021 00:00,,Consumer,Europe,Brazil,Technology,Tables,1877.99,523.65,First Class,Missing customer name
ORD-101896,23-11-2020 00:00,John Doe,Consumer,Usca,China,Furniture,Chairs,2158.51,-283.14,Standard Class,
ORD-104754,08-02-2021 00:00,Anita Sharma,Corporate,Europe,India,Furniture,Phones,85.08,1985.37,Same Day,
ORD-102073,23-07-2019 00:00,Ravi Kumar,Corporate,Europe,USA,Furniture,Binders,422.31,-85.92,First Class,
